steamId,price,copiesSold,publisherClass,reviewScore,aiContent
1986770,0,6480,Hobbyist,75,
1802590,0,6480,Hobbyist,73,
1115380,0,6480,Indie,75,
889700,24.99,6479,Indie,94,
464260,19.99,6476,Indie,87,
1284950,4.99,6475,AA,89,
1146100,15.99,6474,Indie,75,
1229880,29.99,6470,Indie,65,
509540,18.99,6469,Indie,73,
360390,4.99,6468,Indie,62,
3340,4.99,6468,Indie,81,
3066910,6.99,6467,Indie,79,
1397030,1.99,6467,Indie,98,
557190,4.99,6467,Indie,75,
711390,0,6466,Hobbyist,54,
1179060,29.99,6464,Indie,40,
2494450,14.99,6464,Indie,82,
513720,0.99,6463,Indie,73,
778330,2.99,6462,Hobbyist,96,
686090,0,6461,Hobbyist,53,
752910,2.99,6458,Indie,81,
1000540,0,6457,Hobbyist,84,
1729940,24.99,6456,Indie,69,
1009700,9.99,6456,Indie,86,
1722750,0,6456,Hobbyist,89,
2225610,14.99,6455,Indie,75,
562420,4.99,6455,Indie,61,
514180,9.99,6454,Indie,86,
1373440,0,6453,Hobbyist,99,
1136240,0,6452,Indie,80,
318260,9.99,6451,Indie,64,
2536260,6.99,6451,Indie,82,
431290,6.99,6451,Indie,68,
2203860,4.99,6451,AAA,87,
745940,0.99,6451,Hobbyist,74,
906120,6.99,6449,Indie,95,
403590,12.99,6447,Indie,25,
480900,2.99,6447,Indie,84,
359650,9.99,6447,Indie,90,
1149400,8.99,6446,Indie,49,
386340,14.99,6442,Indie,67,
2437890,0,6442,Hobbyist,95,
390890,4.99,6441,Indie,91,
750800,14.99,6440,Indie,59,
42920,9.99,6440,AAA,40,
525460,4.99,6440,Hobbyist,32,
1012460,0.99,6440,Indie,50,
776890,0.99,6440,Indie,40,
345480,2.99,6439,Indie,72,
356580,1.29,6439,Indie,69,
2020500,3.99,6439,Indie,71,
1506230,0.99,6439,Indie,76,
1669360,3.99,6438,Indie,96,
475960,11.99,6435,Indie,79,
1057540,9.99,6434,Indie,91,
2878100,0,6434,Hobbyist,91,
635060,4.99,6432,Indie,68,
740600,0.99,6431,Indie,59,
966630,1.99,6427,Indie,95,
443250,0,6427,Hobbyist,87,
111010,9.99,6426,Indie,63,
1273580,0,6426,Hobbyist,62,
890300,0,6426,Indie,79,
2222850,0,6426,Hobbyist,82,
895480,14.99,6425,Indie,88,
1511650,0,6425,Hobbyist,65,
668320,14.99,6424,Indie,75,
1405660,3.99,6424,Indie,83,
457820,3.99,6424,Indie,62,
567140,2.99,6424,Indie,81,
528260,12.99,6423,Indie,80,
460230,34.99,6422,Indie,79,
2743850,7.99,6421,Indie,97,
2497390,0,6420,Hobbyist,87,
1073810,7.99,6417,Indie,94,
3016780,0,6416,Indie,76,
1477570,0,6414,Hobbyist,57,
1494960,3.99,6411,Indie,68,
642650,6.99,6411,Indie,95,
2084930,2.99,6411,Indie,99,
904700,0,6410,Hobbyist,88,
1939100,19.99,6409,Indie,82,
545180,9.99,6409,Indie,86,
1983000,1.99,6409,Indie,98,
607860,0,6409,Hobbyist,65,
1187330,9.99,6408,Indie,90,
395600,6.99,6408,Indie,69,
532030,3.99,6405,Indie,55,
1116480,19.99,6402,Indie,95,
2793380,9.99,6402,Indie,84,
2930320,9.99,6402,Indie,62,
615730,9.99,6399,Indie,80,
1822340,0,6399,Hobbyist,89,
2086970,12.99,6396,Indie,74,
942050,7.99,6396,Hobbyist,86,
1794950,2.99,6395,Indie,69,
1149710,16.99,6394,Indie,79,
2166020,14.99,6394,Indie,78,
1791910,9.99,6394,Indie,71,
656590,7.99,6394,Indie,77,
471170,4.99,6394,Indie,77,
560000,19.99,6392,Indie,92,
606000,11.99,6392,Indie,74,
288790,3.99,6392,Indie,54,
2786100,8.99,6391,Indie,81,
2740280,9.99,6391,Indie,78,
1370570,0,6390,Hobbyist,86,
888070,0,6390,Hobbyist,62,
1649290,0,6386,Hobbyist,80,
576540,24.99,6384,Indie,68,
1029240,0.99,6384,Indie,67,
364810,9.99,6382,Indie,83,
428200,9.99,6381,Indie,69,
657990,4.99,6381,Indie,57,
729460,0.99,6381,Indie,79,
1927650,0,6379,Hobbyist,71,
1604060,8.99,6378,Indie,64,
2094250,7.99,6376,Indie,40,
3201360,4.99,6376,Indie,78,
536410,2.99,6376,Indie,63,
2130060,9.99,6375,Indie,81,
844130,2.99,6372,Indie,89,
1116780,9.99,6371,Indie,91,
3413590,4.99,6371,Indie,60,
474980,8.99,6369,Indie,92,
507210,0,6369,Hobbyist,74,
2342920,14.99,6367,Indie,100,
2094190,7.99,6367,Indie,85,
386870,4.99,6365,Indie,63,
1862030,0,6365,Hobbyist,84,
1024790,0,6365,Hobbyist,84,
851330,0,6365,Indie,84,
2316400,3.99,6364,Indie,61,
1103800,4.99,6364,AA,84,
302160,4.99,6364,Indie,57,
663210,2.99,6364,Indie,89,
431700,29.99,6363,Indie,93,
3224910,0,6362,Hobbyist,40,
510590,5.99,6360,Indie,87,
760550,2.99,6356,Indie,81,
2411590,0,6356,Hobbyist,98,
334270,9.99,6355,Indie,62,
2300400,0,6354,Hobbyist,67,
1061610,14.99,6353,Indie,83,
1557860,24.99,6353,Indie,68,
729060,8.99,6352,Indie,71,
2069180,14.99,6351,Indie,74,
1313090,0,6350,Hobbyist,45,
2101250,3.99,6349,Indie,88,
2109850,14.99,6348,Indie,75,
1373930,9.99,6347,Indie,94,
1895920,0,6347,Hobbyist,93,
1253410,0,6346,Indie,79,
563750,4.99,6345,Indie,59,
1459360,0.99,6345,Indie,73,
976120,0.99,6345,Indie,78,
482330,1.99,6345,Indie,78,
521590,1.99,6345,Indie,66,
2015040,0,6345,Indie,94,
1985500,0,6345,Hobbyist,94,
2893010,0,6343,Hobbyist,78,
1742610,11.99,6340,Indie,93,
646600,5.99,6339,Indie,72,
1503530,2.99,6339,AA,96,
448160,5.99,6337,Indie,87,
3107880,4.99,6336,Indie,83,
768800,1.99,6336,Indie,68,
2227130,9.99,6335,Indie,94,
2310160,14.99,6334,Indie,77,
409600,4.99,6333,Indie,71,
949600,14.99,6330,Indie,98,
386750,2.99,6329,Indie,70,
534230,19.99,6327,Indie,81,
1185700,2.99,6327,Indie,89,
317940,4.99,6326,Indie,70,
1101420,0,6325,Hobbyist,72,
485600,0,6325,Indie,83,
1985660,0,6324,Hobbyist,68,
2004180,2.99,6323,Indie,95,
283580,9.99,6321,Indie,50,
1345370,6.99,6320,Indie,87,
703620,4.99,6318,Indie,79,
1079230,11.99,6316,Indie,82,
688260,3.99,6316,Indie,69,
868710,0,6316,Hobbyist,28,
980210,11.99,6314,Indie,66,
1988080,7.99,6312,Indie,80,
907410,0,6309,Hobbyist,89,
676440,4.99,6307,Indie,83,
390330,9.99,6305,Indie,79,
572050,5.99,6305,AAA,66,
378830,4.99,6304,Indie,61,
360880,9.99,6301,Indie,38,
267730,4.99,6301,Indie,41,
92400,2.99,6301,Indie,78,
670930,9.99,6300,Indie,81,
2109010,0,6300,Hobbyist,98,
1794530,0,6300,Hobbyist,86,
889220,0,6300,Hobbyist,84,
1300270,14.99,6298,Indie,73,
1122780,14.99,6298,Indie,72,
1449330,9.99,6298,Indie,73,
690620,19.99,6297,Indie,80,
308080,24.99,6297,Indie,72,
1148450,15.99,6297,Indie,95,
690350,0,6297,Hobbyist,76,
446100,9.99,6295,Indie,73,
1454730,9.99,6295,Indie,75,
433190,29.99,6292,Indie,63,
358190,1.99,6291,Indie,86,
3091390,12.99,6289,Indie,76,
1263610,0,6289,Hobbyist,80,
371460,4.99,6288,Indie,73,
3106530,0,6284,AAA,34,
2605500,1.69,6281,Indie,63,
2307370,0,6281,Hobbyist,91,
382350,3.99,6280,Indie,59,
2013300,9.99,6280,Indie,52,
853240,19.99,6279,Indie,58,
377710,19.99,6279,Indie,88,
366380,14.99,6279,Indie,88,
1007800,6.99,6279,Indie,73,
2024860,0,6278,Hobbyist,68,
1386940,0,6278,Hobbyist,94,
1454100,0,6278,Hobbyist,74,
689720,0,6278,Hobbyist,73,
1210550,9.99,6277,AA,85,
1536620,12.99,6276,Indie,92,
435250,4.99,6276,Indie,92,
1525660,14.99,6275,Indie,91,
849680,0,6275,Hobbyist,91,
1344530,19.99,6274,Indie,84,
726620,0,6274,Hobbyist,76,
1542810,14.99,6273,Indie,99,
1065020,9.99,6269,Indie,96,
467090,0.99,6269,Indie,69,
2123310,6.99,6268,Indie,49,
1420810,14.99,6267,Indie,98,
1536210,19.99,6264,AA,75,
873980,6.99,6264,Indie,67,
2251620,29.99,6263,Indie,90,
1357830,4.99,6262,Indie,94,
752570,39.99,6261,Indie,59,
1004620,19.99,6261,Indie,80,
1974610,0,6260,Hobbyist,98,
517670,19.99,6258,Indie,83,
1177000,24.99,6256,Indie,75,
616620,14.99,6255,Indie,80,
257870,9.99,6255,Indie,77,
1647920,19.99,6255,Indie,93,
344810,14.99,6255,Indie,78,
289260,6.99,6255,Indie,82,
348870,10.99,6255,Indie,63,
3363030,0,6255,Hobbyist,57,
1101760,0.99,6255,Hobbyist,79,
778150,8.99,6254,Indie,79,
359630,5.99,6253,Indie,75,
315070,1.99,6253,Hobbyist,27,
2750920,0,6253,Hobbyist,66,
1358810,0,6252,Indie,52,
1157620,11.99,6251,Indie,70,
436000,5.99,6251,AA,76,
863980,0.99,6251,Indie,64,
723450,0.99,6251,Indie,69,
1014280,2.99,6249,Indie,96,
2078290,0,6249,Hobbyist,94,
492180,9.99,6248,AA,83,
1841250,9.99,6245,Indie,79,
1557840,0,6244,Hobbyist,88,
745810,9.99,6243,Indie,71,
904750,8.99,6243,Indie,100,
562520,0.99,6243,Indie,57,
2910460,6.99,6242,Indie,99,
2735950,0,6241,Hobbyist,83,
530540,0.99,6240,Hobbyist,65,
575960,7.99,6237,Indie,65,
2087290,0,6237,Hobbyist,96,
1829640,0,6237,Indie,96,
1020410,0,6237,Hobbyist,57,
2077650,9.99,6236,Indie,61,
1322310,29.99,6235,Indie,85,
952200,2.99,6235,Indie,85,
2300300,9.99,6233,Indie,93,
2370140,19.99,6232,Indie,82,
468240,49.99,6232,Indie,86,
862390,34.99,6231,Indie,68,
374640,9.99,6231,Indie,32,
659630,0,6231,Hobbyist,74,
485400,24.99,6230,Indie,52,
3064670,14.99,6228,Indie,93,
1807810,24.99,6227,Indie,81,
1586710,19.99,6227,Indie,72,
2201230,14.99,6227,AA,88,
2124570,0,6227,Hobbyist,62,
362290,9.99,6226,Indie,79,
2820200,3.99,6226,Indie,83,
581380,1.99,6226,Indie,65,
860790,0.99,6226,Indie,69,
3073370,9.99,6225,Indie,79,
3155430,1.99,6225,Indie,96,
2430380,0,6224,Indie,52,
281350,2.99,6222,Indie,35,
820900,1.99,6221,Hobbyist,88,
1977030,0,6221,Hobbyist,90,
300900,4.99,6220,Indie,35,
523770,9.99,6218,Indie,77,
3154950,0,6218,Hobbyist,90,
1074180,15.99,6217,Indie,66,
2073050,12.4,6217,Indie,49,
206020,4.99,6216,Indie,84,
2433950,0,6216,Hobbyist,78,
601380,8.99,6214,Indie,35,
365860,2.99,6212,Indie,74,
2840250,11.99,6211,Indie,87,
1112340,9.99,6211,Indie,86,
550580,0.99,6210,Hobbyist,76,
1925760,0,6210,Hobbyist,86,
1611710,0,6210,Hobbyist,86,
916130,0,6210,Hobbyist,83,
1125710,24.99,6209,Indie,69,
1281790,9.99,6209,Indie,97,
816240,0,6209,Indie,51,
2051440,4.99,6208,Indie,85,
1875280,5.99,6206,Indie,67,
271990,9.99,6205,Indie,79,
1915340,19.99,6204,Indie,74,
1220370,14.99,6204,Indie,83,
732400,19.99,6204,Indie,75,
491520,4.99,6204,Indie,70,
80300,4.99,6204,Indie,76,
1060180,0.99,6204,Indie,83,
376250,0.99,6203,Indie,73,
281240,4.99,6202,Indie,67,
2414110,14.99,6201,Indie,64,
443020,29.99,6201,AA,78,
2450110,9.99,6201,Indie,58,
1145290,24.99,6199,Indie,55,
675940,0.99,6199,Hobbyist,79,
811070,14.99,6198,Indie,80,
1868120,0,6197,Hobbyist,46,
975700,0,6197,Hobbyist,90,
546900,19.99,6195,AA,42,
338710,9.99,6195,Hobbyist,51,
548480,0.99,6195,Indie,35,
1671550,4.99,6194,Indie,67,
2026880,9.99,6193,Indie,79,
3031150,8.99,6193,Indie,77,
366180,0.99,6193,Indie,63,
1145570,19.99,6192,Indie,66,
1763230,0,6192,Hobbyist,92,
1490970,0,6192,Hobbyist,63,
2858840,0,6192,Hobbyist,70,
329770,5.99,6191,Indie,60,
2711030,16.99,6190,Indie,66,
1386730,19.99,6190,Indie,80,
3194310,0,6189,Hobbyist,87,
1351500,9.99,6188,Indie,69,
544520,0,6188,Hobbyist,82,
669660,9.99,6187,Indie,65,
1525770,8.99,6187,Indie,66,
1919140,4.99,6187,Indie,80,
3027260,3.99,6187,AA,89,
2361780,4.99,6186,Indie,71,
2162960,0,6186,Indie,91,
812840,7.99,6184,Indie,95,
371370,0,6182,Hobbyist,63,
2850630,0,6182,Hobbyist,95,
1696670,2.99,6178,Indie,72,
1340120,29.99,6177,Indie,92,
348440,3.99,6177,Indie,96,
1280070,0,6176,Hobbyist,74,
1021860,0,6176,Indie,67,
1871480,14.99,6174,Indie,76,
328710,12.99,6174,Indie,62,
1659050,0,6174,Hobbyist,96,
452450,9.99,6171,Indie,59,
402850,2.99,6165,Indie,63,
489570,1.99,6164,AA,64,
731720,4.99,6164,Indie,56,
1573730,17.99,6163,Indie,84,
538990,19.99,6162,Indie,49,
1357840,14.99,6162,Indie,88,
1536830,0,6161,Hobbyist,58,
639720,2.99,6160,Hobbyist,81,
1159540,29.99,6159,Indie,68,
1111080,9.99,6159,Indie,88,
344800,19.99,6159,Indie,71,
2825210,0,6159,Hobbyist,88,
259760,0,6158,Hobbyist,31,
260710,4.99,6157,AA,71,
589640,4.99,6157,Indie,72,
557030,3.99,6157,Indie,75,
615650,0,6157,Hobbyist,78,
589860,16.99,6156,Indie,90,
676470,0,6156,Hobbyist,82,
2276830,19.99,6154,Indie,91,
2732500,4.99,6154,Indie,70,
986310,19.99,6152,Indie,69,
611620,24.99,6151,Indie,74,
314210,9.99,6151,Indie,20,
1553910,0.99,6149,Indie,90,
1015940,14.99,6148,Indie,96,
1627870,9.99,6145,Indie,97,
1599470,6.99,6145,Indie,99,
794240,14.99,6144,Indie,66,
1302590,7.99,6144,Indie,65,
295870,3.99,6144,Indie,71,
1061490,9.99,6144,Indie,65,
1173350,0.99,6144,Indie,68,
3088540,0,6144,Hobbyist,64,
855850,2.99,6143,Indie,89,
1457490,0,6143,Hobbyist,82,
1151060,0,6143,Hobbyist,90,
2875740,0,6142,Hobbyist,88,
518040,14.99,6141,Indie,92,
760490,0,6139,Hobbyist,59,
629410,0,6139,Hobbyist,88,
1715840,0,6138,Hobbyist,77,
405720,9.99,6135,Indie,73,
569340,2.49,6135,Indie,76,
1911860,19.99,6134,Indie,79,
2758290,3.99,6133,Indie,80,
2473890,6.99,6132,Indie,98,
2060790,19.99,6130,Indie,92,
1743650,0,6130,Indie,27,
444280,2.99,6130,Indie,84,
742490,3.99,6129,Indie,90,
552960,0,6129,Hobbyist,55,
628660,11.99,6126,Indie,81,
1975340,24.99,6125,Indie,70,
328680,6.99,6125,Indie,60,
398150,1.99,6125,Hobbyist,60,
581760,4.99,6123,Indie,88,
946650,11.99,6120,Indie,81,
356510,9.99,6120,Indie,82,
381890,6.99,6120,Indie,90,
2794830,24.99,6119,Indie,98,
1671720,14.99,6116,Indie,92,
2761100,5.99,6116,Indie,95,
750360,0,6116,Hobbyist,92,
1730080,17.99,6114,Indie,73,
2879000,0,6114,Hobbyist,50,
2483220,0,6114,Hobbyist,49,
1246870,49.99,6112,Indie,62,
389260,0.99,6111,Indie,84,
1763150,0,6111,Hobbyist,95,
1627520,0,6111,Indie,79,
2512830,0,6110,Indie,94,
721180,29.99,6108,Indie,69,
1008860,17.99,6108,Indie,98,
508260,14.99,6106,Indie,84,
554280,19.99,6106,Indie,76,
1354760,29.99,6105,Indie,91,
772610,9.99,6105,Indie,92,
872750,9.99,6104,Indie,91,
42200,19.99,6104,Indie,83,
686760,4.99,6104,Indie,86,
2940870,0,6104,Hobbyist,82,
2429890,14.99,6102,AA,79,
2176930,39.99,6101,AA,65,
3014520,8.99,6100,Indie,82,
2720700,0,6100,Indie,63,
302910,4.99,6100,Indie,37,
2062210,18.99,6099,Indie,89,
1127970,16.99,6099,Indie,86,
3048500,0,6099,Indie,97,
2125160,4.99,6098,Indie,82,
2430360,0,6098,Indie,48,
1612520,0,6095,Hobbyist,49,
657410,0,6094,Hobbyist,64,
2928610,0,6091,Indie,80,
3229170,3.99,6090,Indie,99,
260510,3.99,6089,Hobbyist,15,
3147220,9.99,6087,AA,75,
218040,19.99,6086,Indie,53,
1601680,2.99,6084,Indie,97,
1152810,1.99,6084,Hobbyist,90,
437730,0,6084,Hobbyist,84,
479990,9.99,6083,AA,69,
383100,5.29,6083,Indie,93,
839420,9.99,6081,Indie,81,
1572270,7.99,6080,Indie,93,
1020270,14.99,6080,Indie,89,
1525410,11.99,6080,Indie,75,
546550,3.99,6080,Indie,87,
1564560,1.99,6079,Indie,93,
264460,9.99,6076,Indie,49,
3282510,4.99,6076,Indie,84,
766090,0,6076,Hobbyist,52,
630550,19.99,6075,Indie,81,
824850,12.99,6075,Indie,94,
509770,7.99,6075,Indie,57,
394290,4.99,6075,Indie,88,
449760,2.99,6075,Indie,81,
2018490,0,6075,Hobbyist,75,
1375070,0,6075,Hobbyist,75,
956540,0,6075,Hobbyist,70,
1275070,0,6075,Hobbyist,72,
1829420,13.99,6074,Indie,95,
306950,9.99,6074,Indie,56,
819630,9.99,6072,Indie,92,
339840,14.99,6072,Indie,64,
853860,1.99,6072,Indie,80,
1304350,17.99,6071,Indie,93,
1588410,18.99,6071,Indie,85,
1528020,14.99,6071,Indie,81,
1006220,4.99,6071,Indie,91,
2010170,0,6071,Hobbyist,59,
1583410,0,6071,Hobbyist,59,
1504490,0,6071,Hobbyist,59,
1333090,0,6071,Hobbyist,87,
1342120,14.99,6070,AA,80,
508230,7.99,6066,Indie,65,
335690,9.99,6064,Indie,38,
342090,4.99,6064,Indie,37,
1308840,0,6064,Hobbyist,90,
562490,4.99,6063,Indie,83,
654610,9.99,6063,Indie,64,
500190,14.99,6061,Indie,88,
1517180,14.99,6061,Indie,97,
2202470,7.99,6059,Indie,85,
1076880,2.99,6057,Indie,96,
2923420,0,6055,Hobbyist,85,
1292500,19.99,6054,Indie,83,
1675620,15.99,6054,Indie,83,
501470,0,6052,Hobbyist,62,
2839280,39.99,6051,AA,99,
1904610,9.99,6051,Indie,95,
2341920,7.99,6050,Indie,81,
407710,2.99,6050,Indie,68,
2131010,14.99,6049,Indie,82,
1437500,9.99,6049,Indie,92,
284970,9.99,6049,Indie,51,
444440,3.99,6049,Indie,60,
1080010,17.99,6048,Indie,92,
262810,11.99,6048,Indie,54,
1551150,0,6048,Indie,81,
404510,9.99,6045,Indie,85,
454160,3.99,6045,Indie,94,
1841100,0,6044,Hobbyist,39,
1503440,0,6044,Hobbyist,42,
891960,0,6044,Hobbyist,90,
1246250,19.99,6042,Indie,87,
1881120,9.99,6041,Indie,91,
587810,0.99,6040,Indie,57,
2072980,13.99,6039,Indie,79,
2194760,0,6039,Hobbyist,77,
1903270,0,6039,Indie,64,
2220170,0,6039,Hobbyist,90,
2168150,9.99,6038,Indie,81,
662240,14.99,6036,Indie,73,
445750,0.99,6035,Hobbyist,82,
3116530,0,6035,Hobbyist,69,
1388370,16.99,6034,Indie,57,
796380,0,6034,Hobbyist,87,
581060,3.99,6033,Indie,74,
1944250,29.99,6032,Indie,96,
1878570,1.99,6032,Hobbyist,95,
1089780,19.99,6031,Indie,66,
430080,0.99,6030,Indie,63,
1403280,1.99,6030,Indie,63,
868080,0.99,6030,Indie,82,
1247460,0,6030,Hobbyist,60,
1385780,14.99,6028,Indie,88,
348910,14.99,6028,Indie,82,
3469850,6.99,6028,Indie,93,
3306200,13.99,6027,Indie,92,
724110,0,6027,Hobbyist,46,
2125090,39.99,6026,Indie,57,
2697060,0,6024,Hobbyist,93,
1430970,14.99,6023,Indie,82,
2708210,19.99,6021,Indie,93,
215550,9.99,6020,Indie,44,
2775050,9.99,6020,Indie,85,
1068150,6.99,6020,Indie,45,
269590,4.99,6020,Indie,43,
2294540,3.99,6020,Indie,55,
854770,0.99,6020,Indie,51,
610670,0.99,6020,Indie,43,
496740,9.99,6019,Indie,71,
1217570,19.99,6018,Indie,68,
1215280,14.99,6018,Indie,85,
581100,2.99,6018,Indie,50,
786670,0.99,6018,Indie,30,
1092530,9.99,6017,Indie,75,
3095380,0,6017,Indie,67,
1036120,7,6016,Indie,73,
836760,19.99,6016,Indie,72,
1106060,9.99,6016,Indie,72,
328460,6.99,6016,Indie,68,
1928090,29.99,6015,Indie,61,
1365750,9.99,6015,Indie,93,
627450,19.99,6014,AA,51,
316370,29.99,6014,Indie,54,
1369690,14.99,6014,Indie,76,
1309200,4.99,6014,Indie,94,
2229480,9.99,6013,Indie,78,
2684790,0,6013,Indie,96,
1102100,14.99,6012,Indie,83,
945440,4.99,6010,Indie,90,
1002430,19.99,6009,Indie,90,
1818010,0,6006,Indie,62,
2103680,14.99,6005,Indie,82,
638930,39.99,6004,Indie,91,
528450,0,6004,Hobbyist,69,
1272070,14.99,6003,Indie,95,
444670,14.99,6003,Indie,87,
998220,12.99,6003,Indie,90,
2114370,2.99,6003,Indie,95,
2489850,5.99,6001,Indie,83,
97120,9.99,6000,Indie,89,
822540,4.99,6000,Indie,70,
1515990,0,5999,Hobbyist,63,
1180790,0,5999,Indie,93,
1634280,0,5999,Indie,79,
3122150,5.99,5998,Indie,81,
612230,0,5998,Indie,44,
751110,9.99,5997,Indie,73,
2947250,29.99,5996,Indie,78,
2088650,17.99,5996,Indie,68,
2739620,0,5995,Indie,95,
456920,0,5995,Hobbyist,51,
207650,9.99,5994,Indie,56,
373600,5.99,5994,Indie,78,
1921530,0,5994,Hobbyist,89,
1746870,0,5994,Hobbyist,58,
1628270,0,5994,Hobbyist,88,
952700,0,5994,Hobbyist,89,
2443770,9.99,5992,Indie,76,
450120,5.99,5992,Indie,84,
1009450,29.99,5990,Indie,95,
348400,6.99,5989,Indie,65,
2864850,9.99,5988,Indie,80,
788050,9.99,5988,Indie,81,
1094540,19.99,5986,Indie,72,
1422650,2.99,5986,Indie,100,
603930,19.99,5985,Indie,72,
2153410,0,5985,Hobbyist,87,
1632210,0,5985,Hobbyist,87,
1161640,0,5985,Hobbyist,94,
1086680,3.99,5984,Indie,81,
298140,4.99,5984,Indie,62,
1142480,14.99,5983,Indie,94,
498340,7.99,5981,Indie,61,
682080,9.99,5980,Indie,76,
436280,4.99,5979,Indie,66,
2304490,4.99,5979,Indie,50,
534000,11.99,5978,Indie,86,
381880,7.99,5977,Indie,83,
361350,4.99,5977,Indie,85,
623810,3.99,5976,Indie,73,
218020,4.99,5976,Indie,89,
1077450,14.99,5974,Indie,93,
838390,2.99,5974,Indie,95,
1781140,0,5974,Hobbyist,66,
1083480,0,5974,Hobbyist,71,
1419040,24.99,5972,Indie,55,
2379810,5.99,5972,Indie,77,
406860,24.99,5969,Indie,70,
276360,9.99,5969,Indie,69,
610730,2.99,5969,Indie,73,
470450,9.99,5969,Indie,71,
970600,1.99,5969,Indie,74,
379600,3.99,5969,Hobbyist,67,
1612540,0,5967,Hobbyist,61,
2208160,0,5967,Hobbyist,47,
2655840,0,5966,Hobbyist,97,
2998750,8.99,5965,Indie,74,
2269750,0,5965,Hobbyist,92,
1058690,19.99,5960,Indie,87,
2367650,0,5959,Indie,61,
723420,0,5958,Indie,77,
1565530,0,5956,Hobbyist,77,
2583830,4.99,5951,Indie,84,
1668530,39.99,5950,Indie,93,
345440,5.99,5950,Indie,41,
13620,4.99,5950,AAA,91,
686950,0,5950,Hobbyist,73,
1997460,10.99,5949,Indie,85,
1727520,12.99,5949,Indie,97,
1798770,0,5948,Hobbyist,88,
717050,0,5948,Hobbyist,61,
3015460,0,5946,Hobbyist,79,
2357400,39.99,5945,Indie,72,
2497560,4.99,5945,Indie,75,
1745980,1.99,5945,Indie,43,
2424740,6.99,5942,Indie,68,
1845630,0,5942,Hobbyist,50,
795510,11.99,5940,Indie,92,
607120,5.99,5940,Indie,79,
1073490,2.99,5940,Indie,81,
2104320,0,5940,Hobbyist,77,
1435090,0,5940,Indie,91,
2901650,0,5939,Hobbyist,97,
1195420,19.99,5938,Indie,69,
352580,9.99,5938,Indie,65,
1660290,4.99,5937,Indie,95,
1228500,19.99,5936,Indie,81,
345640,4.99,5934,Indie,61,
1457550,3.99,5934,Indie,84,
863900,1.99,5934,Hobbyist,75,
1314770,12.99,5931,Indie,85,
2578110,0,5931,Hobbyist,97,
2520890,10.99,5930,Indie,85,
2775310,2.99,5930,Indie,90,
1373260,14.99,5928,Indie,80,
388960,10.99,5926,Indie,57,
2391900,6.99,5926,Indie,77,
373630,4.99,5926,Indie,76,
2562550,13.99,5925,Indie,86,
613390,8.99,5925,Indie,88,
615970,5.99,5923,Indie,56,
2165690,14.99,5922,Indie,66,
373730,8.99,5922,Indie,61,
576050,0.99,5922,Hobbyist,61,
2077870,0,5922,Hobbyist,96,
1836310,0,5922,Hobbyist,96,
2120310,19.99,5921,Indie,82,
873490,9.99,5921,Indie,81,
574940,1.99,5920,Indie,87,
1180250,1.99,5920,Hobbyist,89,
807230,2.99,5919,Indie,74,
1056510,29.99,5918,Indie,83,
1387590,16.99,5917,Indie,79,
1248080,29.99,5916,AAA,65,
1302780,4.99,5916,Indie,84,
1642580,7.99,5914,Indie,84,
1125870,0,5913,Hobbyist,89,
1070780,0,5913,Hobbyist,83,
2407550,14.99,5911,Indie,92,
346820,19.99,5911,Indie,91,
365260,3.99,5910,Indie,90,
2381340,0,5910,Hobbyist,82,
1805930,1.99,5909,Hobbyist,89,
1985680,11.99,5907,Indie,96,
421710,9.99,5907,Indie,82,
1525890,5.99,5906,Indie,90,
460780,19.99,5904,Indie,90,
377360,4.99,5904,Indie,67,
1662220,0,5904,Hobbyist,83,
914450,0,5904,Hobbyist,80,
1661690,10.99,5902,Indie,96,
1895660,0,5902,Indie,79,
2235790,0,5902,Hobbyist,79,
274700,5.65,5901,Indie,91,
1922020,7.99,5900,Indie,76,
977810,4.99,5900,Indie,92,
2767480,0,5900,Hobbyist,89,
2301510,0,5899,Hobbyist,97,
1762270,2.99,5896,Hobbyist,96,
308380,19.99,5895,Indie,49,
1520900,14.99,5895,Indie,78,
302110,7.99,5895,Indie,80,
572330,5.99,5895,Indie,63,
765210,14.99,5894,Indie,78,
623700,11.99,5894,Indie,77,
2741490,3.99,5894,Indie,79,
2785110,4.99,5893,Indie,78,
1054690,24.99,5891,AA,61,
1348180,15.99,5891,Indie,98,
368680,9.99,5891,Indie,85,
762590,3.99,5891,Indie,83,
728870,2.99,5891,Hobbyist,85,
1541710,0,5891,Hobbyist,71,
2101130,16.99,5890,Indie,92,
2427280,0,5890,Indie,95,
819190,29.99,5885,Indie,73,
2701120,0,5884,Indie,69,
2913660,9.99,5881,Indie,74,
348730,0.99,5880,Indie,41,
1417420,0.99,5880,Hobbyist,87,
2193420,0,5880,Hobbyist,90,
2374190,29.99,5878,Indie,90,
1670810,18.99,5878,Indie,70,
1621140,2.99,5877,Indie,94,
2370170,49.99,5876,AA,90,
1131960,13.99,5875,Indie,69,
980640,24.99,5875,Indie,67,
1574910,9.99,5875,Indie,98,
921530,4.99,5875,Indie,75,
1891640,1.99,5875,Indie,77,
3239970,0,5874,Hobbyist,80,
715680,19.99,5873,Indie,78,
2181980,0,5873,Hobbyist,69,
1986780,0,5873,Hobbyist,71,
1178430,0,5873,Hobbyist,66,
2169120,11.99,5871,Indie,95,
596950,7.99,5871,Indie,80,
